work_key,doi,openalex_id,title,year,work_type,corpus_class,corpus_source,inclusion_pathway,in_ground_truth_registry,in_seed_dataset_registry,discovery_channel,discovery_source,confidence_tier,campaign_labels_auto,campaign_labels_final,manual_campaign_review,source_link,pdf_url,cited_by_count,openalex_type,manual_thesis_flag
doi:10.3390/atmos17010107,10.3390/atmos17010107,https://openalex.org/W7124836744,A Pilot Study on Meteorological Support for the Low-Altitude Economy—Consistency of Meteorological Measurements on UAS with Numerical Simulation Results,2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,LAPSE-RATE,yes,https://www.mdpi.com/2073-4433/17/1/107/pdf?version=1768994630,,1,article,
doi:10.3389/fenvs.2026.1751718,10.3389/fenvs.2026.1751718,https://openalex.org/W7159860113,"Atmospheric and meteorological responses during the April 8, 2024, total solar eclipse: advancing workforce development through experiential learning",2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://doi.org/10.3389/fenvs.2026.1751718,https://www.frontiersin.org/documents/annual-report-2025.pdf,0,article,
doi:10.13016/m2czv2-fbzf,10.13016/m2czv2-fbzf,https://openalex.org/W7164022498,"Atmospheric and meteorological responses during the April 8, 2024, total solar eclipse: advancing workforce development through experiential learning",2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://doi.org/10.13016/m2czv2-fbzf,,0,article,
doi:10.5194/wes-11-883-2026,10.5194/wes-11-883-2026,https://openalex.org/W7140122124,Characterizing atmospheric stability in complex terrain,2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:Perdigão+Doppler lidar,high,Perdigão,Perdigão,no,https://wes.copernicus.org/articles/11/883/2026/wes-11-883-2026.pdf,,0,article,
doi:10.3390/rs18050730,10.3390/rs18050730,https://openalex.org/W7132827144,Comparative Analysis of Planetary Boundary Layer Heights During the BELLA CIAO Measurement Campaign in Italy,2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:VORTEX-SE+Doppler lidar,high,VORTEX-SE,Multi/None,yes,https://doi.org/10.3390/rs18050730,,0,article,
doi:10.3390/atmos17030314,10.3390/atmos17030314,https://openalex.org/W7138941211,Comparison of Near-Surface Turbulence Spectral Shapes over Built and Open Terrain Using Commercial Drones as Portable Probes,2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+remote profiler,medium,Multi/None,Multi/None,yes,https://www.mdpi.com/2073-4433/17/3/314/pdf,,0,article,
doi:10.3389/frsen.2025.1705235,10.3389/frsen.2025.1705235,https://openalex.org/W7118164470,Constraining orientation statistics of ice crystals in clouds with observations from deep space,2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:EPIC+Doppler lidar,high,Multi/None,Multi/None,yes,https://public-pages-files-2025.frontiersin.org/journals/remote-sensing/articles/10.3389/frsen.2025.1705235/pdf,,1,article,
doi:10.5194/amt-19-679-2026,10.5194/amt-19-679-2026,https://openalex.org/W7125901022,Decomposition of three aerosol types using lidar-derived depolarization ratios at two wavelengths,2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:RIVoRS+Doppler lidar,high,Multi/None,Multi/None,yes,https://amt.copernicus.org/articles/19/679/2026/amt-19-679-2026.pdf,,0,article,
doi:10.5194/amt-19-699-2026,10.5194/amt-19-699-2026,https://openalex.org/W7125978962,Derivation and validation of a refined dust product from Aeolus (L2A+),2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:RIVoRS+Doppler lidar,high,Multi/None,Multi/None,yes,https://amt.copernicus.org/articles/19/699/2026/amt-19-699-2026.pdf,,1,article,
id:https://openalex.org/W7161452329,nan,https://openalex.org/W7161452329,FMCW Lidar Beyond Nyquist by Instantaneous Frequency Fitting,2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:TORUS+Doppler lidar,high,TORUS,Multi/None,yes,https://arxiv.org/pdf/2605.14039,,0,article,
doi:10.5194/amt-19-1573-2026,10.5194/amt-19-1573-2026,https://openalex.org/W7133293910,Intercomparison of seven collocated ground-based infrared spectrometer radiance observations and retrieved thermodynamic profiles,2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,VORTEX-SE,yes,https://amt.copernicus.org/articles/19/1573/2026/amt-19-1573-2026.pdf,,1,article,
doi:10.60848/14031,10.60848/14031,https://openalex.org/W7161736121,Investigation of cloud formation in the atmospheric boundary layer with the synergy of radar and lidar,2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAFE+Doppler lidar,high,LAFE,LAFE,no,https://doi.org/10.60848/14031,,0,article,
doi:10.1051/epjconf/202636212003,10.1051/epjconf/202636212003,https://openalex.org/W7152701116,Measuring Inertial Subrange Boundary and Turbulence Isotropy using Airborne Doppler Lidar: An Investigation using LES-based Simulation,2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:VORTEX-SE+Doppler lidar,high,VORTEX-SE,Multi/None,yes,https://www.epj-conferences.org/articles/epjconf/pdf/2026/18/epjconf_clrc-ilrc2026_12003.pdf,,0,article,
doi:10.1051/epjconf/202636212003/pdf,10.1051/epjconf/202636212003/pdf,https://openalex.org/W7154395458,Measuring Inertial Subrange Boundary and Turbulence Isotropy using Airborne Doppler Lidar: An Investigation using LES-based Simulation,2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:VORTEX-SE+Doppler lidar,high,VORTEX-SE,Multi/None,yes,,,0,article,
doi:10.3390/rs18030470,10.3390/rs18030470,https://openalex.org/W7127157596,The Prediction of Low-Level Jet Using Machine Learning Based on Turbulence Observations and Remote Sensing,2026,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://www.mdpi.com/2072-4292/18/3/470/pdf?version=1770021578,,0,article,
doi:10.26023/1weq-qsqg-zx0f,10.26023/1weq-qsqg-zx0f,nan,CLAMPS dataset registry entry (10.26023/1weq-qsqg-zx0f),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/28jq-j5wa-pe14,10.26023/28jq-j5wa-pe14,nan,CLAMPS dataset registry entry (10.26023/28jq-j5wa-pe14),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/2znh-ym38-kh05,10.26023/2znh-ym38-kh05,nan,CLAMPS dataset registry entry (10.26023/2znh-ym38-kh05),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/2zsk-f7gq-c800,10.26023/2zsk-f7gq-c800,nan,CLAMPS dataset registry entry (10.26023/2zsk-f7gq-c800),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/4ay3-793d-d10,10.26023/4ay3-793d-d10,nan,CLAMPS dataset registry entry (10.26023/4ay3-793d-d10),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/5yzt-vwfa-kk0f,10.26023/5yzt-vwfa-kk0f,nan,CLAMPS dataset registry entry (10.26023/5yzt-vwfa-kk0f),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/9r42-dh6q-be12,10.26023/9r42-dh6q-be12,nan,CLAMPS dataset registry entry (10.26023/9r42-dh6q-be12),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/9yg4-vs40-xn13,10.26023/9yg4-vs40-xn13,nan,CLAMPS dataset registry entry (10.26023/9yg4-vs40-xn13),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/adr1-fk7t-sp0y,10.26023/adr1-fk7t-sp0y,nan,CLAMPS dataset registry entry (10.26023/adr1-fk7t-sp0y),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/avs4-7qh7-v001,10.26023/avs4-7qh7-v001,nan,CLAMPS dataset registry entry (10.26023/avs4-7qh7-v001),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/bb1s-1gq8-8n12,10.26023/bb1s-1gq8-8n12,nan,CLAMPS dataset registry entry (10.26023/bb1s-1gq8-8n12),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/bgwa-cdn5-8w0s,10.26023/bgwa-cdn5-8w0s,nan,CLAMPS dataset registry entry (10.26023/bgwa-cdn5-8w0s),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/dtwa-fw4m-c301,10.26023/dtwa-fw4m-c301,nan,CLAMPS dataset registry entry (10.26023/dtwa-fw4m-c301),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/evyg-3vv6-yc0e,10.26023/evyg-3vv6-yc0e,nan,CLAMPS dataset registry entry (10.26023/evyg-3vv6-yc0e),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/fjde-g0tw-xk0k,10.26023/fjde-g0tw-xk0k,nan,CLAMPS dataset registry entry (10.26023/fjde-g0tw-xk0k),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/hsz9-gjyn-zf0f,10.26023/hsz9-gjyn-zf0f,nan,CLAMPS dataset registry entry (10.26023/hsz9-gjyn-zf0f),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/kekk-zvmx-8j0r,10.26023/kekk-zvmx-8j0r,nan,CLAMPS dataset registry entry (10.26023/kekk-zvmx-8j0r),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/kh7g-44nh-x0f,10.26023/kh7g-44nh-x0f,nan,CLAMPS dataset registry entry (10.26023/kh7g-44nh-x0f),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/nhmm-wxtw-mj01,10.26023/nhmm-wxtw-mj01,nan,CLAMPS dataset registry entry (10.26023/nhmm-wxtw-mj01),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/nmez-qg41-h70f,10.26023/nmez-qg41-h70f,nan,CLAMPS dataset registry entry (10.26023/nmez-qg41-h70f),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/nw63-jy0z-e008,10.26023/nw63-jy0z-e008,nan,CLAMPS dataset registry entry (10.26023/nw63-jy0z-e008),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/p1fv-2tv6-zp04,10.26023/p1fv-2tv6-zp04,nan,CLAMPS dataset registry entry (10.26023/p1fv-2tv6-zp04),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/p96f-71qk-a20e,10.26023/p96f-71qk-a20e,nan,CLAMPS dataset registry entry (10.26023/p96f-71qk-a20e),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/prmw-p3zc-fy05,10.26023/prmw-p3zc-fy05,nan,CLAMPS dataset registry entry (10.26023/prmw-p3zc-fy05),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/rv74-39t0-gf0q,10.26023/rv74-39t0-gf0q,nan,CLAMPS dataset registry entry (10.26023/rv74-39t0-gf0q),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/sdhf-hvdb-gy07,10.26023/sdhf-hvdb-gy07,nan,CLAMPS dataset registry entry (10.26023/sdhf-hvdb-gy07),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/sdpr-pfvz-630a,10.26023/sdpr-pfvz-630a,nan,CLAMPS dataset registry entry (10.26023/sdpr-pfvz-630a),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/smhy-z2bj-nk0h,10.26023/smhy-z2bj-nk0h,nan,CLAMPS dataset registry entry (10.26023/smhy-z2bj-nk0h),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/yvfg-4tjy-t90y,10.26023/yvfg-4tjy-t90y,nan,CLAMPS dataset registry entry (10.26023/yvfg-4tjy-t90y),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.26023/z3bk-1chb-dj0m,10.26023/z3bk-1chb-dj0m,nan,CLAMPS dataset registry entry (10.26023/z3bk-1chb-dj0m),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.5065/d6154ffp,10.5065/d6154ffp,nan,CLAMPS dataset registry entry (10.5065/d6154ffp),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.5065/d65q4tgf,10.5065/d65q4tgf,nan,CLAMPS dataset registry entry (10.5065/d65q4tgf),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.5065/d6707zt3,10.5065/d6707zt3,nan,CLAMPS dataset registry entry (10.5065/d6707zt3),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.5065/d69g5k65,10.5065/d69g5k65,nan,CLAMPS dataset registry entry (10.5065/d69g5k65),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.5065/d6br8qjh,10.5065/d6br8qjh,nan,CLAMPS dataset registry entry (10.5065/d6br8qjh),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.5065/d6dn43s8,10.5065/d6dn43s8,nan,CLAMPS dataset registry entry (10.5065/d6dn43s8),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.5065/d6gf0rwh,10.5065/d6gf0rwh,nan,CLAMPS dataset registry entry (10.5065/d6gf0rwh),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.5065/d6hd7tdp,10.5065/d6hd7tdp,nan,CLAMPS dataset registry entry (10.5065/d6hd7tdp),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
doi:10.5065/d6j67fqd,10.5065/d6j67fqd,nan,CLAMPS dataset registry entry (10.5065/d6j67fqd),,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_c:dataset_registry,channel_c:dataset_registry,medium,Multi/None,Multi/None,no,,,,dataset,
